S.No.,sofifa_id,short_name,long_name,age,nationality,Player_Continent,Club_Continent,Club_Int_Prestige,Club_Domestic_Prestige,Value,Wages,preferred_foot,Player_international_reputation,weak_foot,pace,shooting,passing,dribbling,defending,physic,Position_Final,Mins_Total,Goals_total,Assists_Total,Shots_per_game_total,Yellow_Cards_Total,Red_Cards_Total,Aerial_Battles_Won_Per_Game_Total,Man_of_The_Match_Total
3912,189561,B. Koita,Bengali-Fodé Koita,28,Guinea,Africa,Europe Tier 2,3,4,2400000,10000,Right,1,4,76,67,58,71,22,67,"Attacking Midfield,Forward",1430,5,2,1.600000024,4,0,3.099999905,2
3916,194365,S. Okazaki,S. Okazaki,33,Japan,Asia,Europe Tier 3,1,2,2400000,8000,Right,2,4,63,68,68,74,55,64,"Attacking Midfield,Forward",271,0,1,0.200000003,0,0,0.400000006,0
3917,216706,F. Mussis,Franco Gabriel Mussis,27,Argentina,South America,South America,2,5,2400000,10000,Right,1,3,70,61,68,66,68,76,Defensive Midfield,397,1,0,1.299999952,2,0,0.699999988,1
3919,205963,D. Texeira,David Texeira,28,Uruguay,South America,Europe Tier 2,1,4,2400000,9000,Right,1,4,68,72,56,68,28,70,Forward,746,4,1,1.100000024,0,0,1.399999976,0
3929,214668,L. Barrera,Leandro Iván Barrera,28,Argentina,South America,Europe Tier 3,2,6,2400000,8000,Left,1,3,80,66,64,73,46,63,Attacking Midfield,1288,2,2,0.600000024,3,0,0.200000003,0
3933,224265,J. Williams,Joe Williams,22,England,Europe,Europe Tier 3,1,2,2400000,8000,Right,1,2,62,56,65,68,67,63,Midfield (Attacking/Defensive),2527,0,2,1.100000024,7,0,1.100000024,0
3935,3281,Tarantini,Ricardo José Vaz Alves Monteiro,35,Portugal,Europe,Europe Tier 3,2,6,2400000,7000,Right,1,3,47,68,71,70,72,68,Midfield (Attacking/Defensive),1792,1,1,0.800000012,8,0,1.700000048,0
3936,190752,J. Kirchhoff,Jan Kirchhoff,28,Germany,Europe,Europe Tier 4,1,9,2400000,7000,Right,1,3,63,38,65,56,72,72,"Defensive Midfield,Defense",849,0,1,1.100000024,3,0,6.300000191,3
3937,200425,M. te Wierik,Mike te Wierik,27,Netherlands,Europe,Europe Tier 2,2,6,2400000,7000,Right,1,3,60,48,58,59,70,73,Defense,3136,0,1,0.400000006,5,0,2,1
3938,209063,S. Holmén,Sebastian Holmén,27,Sweden,Europe,Europe Tier 2,1,5,2400000,7000,Right,1,3,66,36,51,45,72,71,Defense,1571,0,1,0.400000006,4,0,1.600000024,0
3942,188107,A. Diomande,Adama Valentin Diomande,29,Norway,Europe,North America,2,8,2400000,7000,Right,1,3,75,69,52,67,29,79,"Attacking Midfield,Forward",1506,10,5,2.400000095,1,0,1.299999952,3
3944,207858,D. Dwyer,Dom Dwyer,28,United States,North America,North America,5,6,2400000,7000,Left,1,3,71,71,51,68,29,75,Forward,1616,7,3,2.400000095,7,1,1.700000048,0
3948,239363,K. Dabila,Kouadio-Yves Dabila,22,Ivory Coast,Africa,Europe Tier 1,4,8,2400000,7000,Right,1,3,54,31,47,53,71,68,Defense,779,0,0,0.200000003,2,0,0.800000012,0
3950,223212,O. Çaglayan,Ogulcan Çaglayan,23,Turkey,Europe,Europe Tier 2,2,3,2400000,8000,Right,1,3,78,62,66,75,27,66,"Attacking Midfield,Forward",5,0,0,2,0,0,1,0
3953,239045,E. Kilinç,Emre Kilinç,24,Turkey,Europe,Europe Tier 2,2,4,2300000,8000,Left,1,3,78,64,65,73,34,52,Attacking Midfield,2611,7,6,1.799999952,4,0,1,1
3957,213763,R. Schüller,Rasmus Schüller,28,Finland,Europe,North America,1,3,2400000,6000,Left,1,3,55,54,61,65,69,67,Midfield (Attacking/Defensive),925,0,0,1,1,0,1.200000048,0
3961,233034,J. Andrada,Juan Andrada,24,Argentina,South America,South America,6,6,2400000,6000,Right,1,3,53,48,65,65,68,70,Defensive Midfield,821,0,2,0.5,3,1,1.200000048,0
3964,210303,D. Linsmayer,Denis Linsmayer,27,Germany,Europe,Europe Tier 3,1,2,2400000,5000,Left,1,3,65,50,64,63,69,77,Midfield (Attacking/Defensive),2595,1,0,0.699999988,8,0,1.700000048,0
3966,223575,Rafael Costa,Rafael Eduardo Costa,28,Brazil,South America,Europe Tier 3,1,4,2400000,6000,Left,1,3,58,70,71,71,49,67,Midfield (Attacking/Defensive),2034,2,4,1.899999976,4,0,1.100000024,0
3967,188541,P. Schiattarella,Pasquale Schiattarella,32,Italy,Europe,Europe Tier 3,1,7,2400000,5000,Right,1,4,77,64,71,73,61,69,Defensive Midfield,1843,0,4,0.5,10,0,0.699999988,0
3970,233647,Neris,Hueglo dos Santos Neris,27,Brazil,South America,Europe Tier 3,1,4,2400000,5000,Right,1,3,50,39,47,42,70,83,Defense,2826,1,1,0.400000006,7,1,3.5,1
3972,206042,J. Dezi,Jacopo Dezi,27,Italy,Europe,Europe Tier 1,2,4,2400000,4000,Right,1,3,76,62,66,71,62,68,Midfield (Attacking/Defensive),90,0,0,2,0,0,1,0
3975,241070,N. Maraš,Nikola Maraš,23,Serbia,Europe,Europe Tier 3,1,4,2400000,5000,Right,1,2,67,37,47,54,70,72,Defense,2484,4,1,0.5,4,0,2.900000095,1
3976,232278,S. Mosquera,Hárold Santiago  Mosquera Caicedo,24,Colombia,South America,North America,2,6,2400000,5000,Right,1,3,79,63,65,72,26,66,Attacking Midfield,1214,3,1,1.600000024,0,0,0.300000012,1
3977,236259,S. Peña,Sergio Peña,23,Peru,South America,Europe Tier 2,1,2,2400000,5000,Right,1,3,65,66,70,70,55,60,"Attacking Midfield,Forward",1992,1,4,1.200000048,4,0,0.899999976,0
3979,239303,Y. Njie,Yusupha Njie,25,Gambia,Africa,Europe Tier 3,1,4,2400000,5000,Right,1,3,76,67,55,67,40,70,"Attacking Midfield,Forward",697,4,0,1.799999952,1,0,2.900000095,1
3980,243607,D. Pineda,Denis Omar Pineda Torres,23,El Salvador,North America,Europe Tier 2,1,1,2400000,4000,Left,1,4,74,65,63,75,29,50,Attacking Midfield,981,1,3,0.699999988,0,0,0.600000024,0
3981,244206,N. Pérez,Nehuén Pérez,19,Argentina,South America,Europe Tier 1,9,9,3200000,4000,Right,1,3,63,25,40,38,70,60,Defense,185,0,0,0.300000012,2,0,0.699999988,0
3984,235328,A. Beghetto,Andrea Beghetto,24,Italy,Europe,Europe Tier 3,1,9,2400000,3000,Left,1,2,77,49,67,70,59,62,Midfield (Attacking/Defensive),2227,0,3,0.899999976,3,0,0.200000003,0
3997,142784,P. Zabaleta,Pablo Javier Zabaleta Girod,34,Argentina,South America,Europe Tier 1,4,5,2300000,60000,Right,3,3,49,56,70,71,79,70,"Defensive Midfield,Defense",2092,0,1,0.300000012,4,0,1.799999952,0
3998,163631,L. Baines,Leighton Baines,34,England,Europe,Europe Tier 1,5,6,2300000,60000,Left,3,3,56,68,77,75,76,59,"Defensive Midfield,Defense",376,0,0,0.300000012,0,0,0.300000012,0
3999,143699,G. Gönül,Gökhan Gönül,34,Turkey,Europe,Europe Tier 2,7,10,2300000,50000,Right,2,3,77,63,72,76,73,70,Defense,2647,3,3,2.600000143,4,0,3.700000048,3
4001,158856,C. Gentner,Christian Gentner,33,Germany,Europe,Europe Tier 1,1,1,2300000,30000,Right,2,4,34,72,71,67,72,73,Midfield (Attacking/Defensive),2024,0,5,1,3,0,1.299999952,1
4002,198261,T. Ream,Tim Ream,31,United States,North America,Europe Tier 1,1,9,2300000,30000,Left,1,3,61,43,68,68,71,69,"Defensive Midfield,Defense",2051,0,0,0,1,0,1.799999952,0
4003,189263,T. Torun,Tunay Torun,29,Turkey,Europe,Europe Tier 2,5,8,2300000,20000,Right,1,5,76,65,70,72,27,60,Midfield (Attacking/Defensive),1294,0,2,1,4,0,0.5,1
4004,169596,R. Shawcross,Ryan Shawcross,31,England,Europe,Europe Tier 3,1,7,2300000,20000,Right,2,3,41,37,47,49,71,82,Defense,2938,1,0,0.400000006,6,0,4.199999809,3
4005,192732,E. Prib,Edgar Prib,29,Russia,Europe,Europe Tier 3,3,9,2300000,20000,Left,2,3,68,67,71,72,66,65,"Defensive Midfield,Defense",203,0,1,1.5,1,0,0.300000012,1
4006,242374,M. Barrow,Musa Barrow,20,Gambia,Africa,Europe Tier 1,3,6,2300000,20000,Right,1,3,81,66,48,69,31,58,"Attacking Midfield,Forward",592,1,2,1.399999976,0,0,0.5,0
4007,193569,T. Lees,Tom Lees,28,England,Europe,Europe Tier 3,1,5,2300000,15000,Right,1,2,57,36,55,61,71,74,Defense,3780,2,2,0.300000012,3,0,5.599999905,0
4009,212242,R. Andrich,Robert Andrich,24,Germany,Europe,Europe Tier 1,1,1,2300000,15000,Right,1,3,66,60,70,67,62,76,Midfield (Attacking/Defensive),1715,4,1,1.799999952,4,1,1.200000048,1
4011,219641,Cristian López,Cristian López Santamaría,30,Spain,Europe,Europe Tier 3,1,9,1700000,7000,Right,1,3,71,68,49,67,31,78,Forward,359,2,0,0.600000024,2,0,0.899999976,0
4012,185010,M. Pazdan,Michal Pazdan,31,Poland,Europe,Europe Tier 2,5,5,2300000,15000,Right,2,4,48,44,59,56,70,72,Defense,1260,2,1,0.400000006,1,0,2.099999905,0
4013,235450,Domingos Quina,Domingos Quina,19,Portugal,Europe,Europe Tier 1,3,4,2300000,15000,Right,1,3,72,63,63,72,43,50,Defensive Midfield,335,1,0,0.600000024,0,0,0.300000012,0
4014,209729,B. McKay,Barrie McKay,24,Scotland,Europe,Europe Tier 3,1,6,2300000,15000,Right,1,4,87,63,66,73,38,41,Attacking Midfield,1401,2,5,0.5,0,0,0.300000012,1
4016,210556,Lucas João,Lucas Eduardo Dos Santos João,25,Portugal,Europe,Europe Tier 3,1,3,2300000,15000,Right,1,3,70,68,52,68,27,71,"Attacking Midfield,Forward",1607,10,2,1.5,3,0,1.5,3
4018,214965,C. Riaño,Claudio Riaño,30,Argentina,South America,South America,4,7,2300000,10000,Right,1,2,75,69,62,70,23,66,Forward,410,0,0,1.600000024,2,0,2.299999952,0
4021,188058,A. Kravets,Artem Kravets,30,Ukraine,Europe,Europe Tier 2,2,4,2300000,10000,Right,1,3,62,70,57,62,40,70,Forward,1340,5,1,2,3,0,1.899999976,0
4023,225629,T. Valls,Théo Valls,23,France,Europe,Europe Tier 1,1,3,2300000,10000,Left,1,2,65,60,66,68,65,65,Defensive Midfield,1772,0,0,0.699999988,2,0,0.699999988,0
4024,241496,T. Weah,Timothy Weah,19,United States,North America,Europe Tier 1,4,8,2300000,10000,Right,1,3,87,68,59,70,30,59,Forward,54,1,0,1,1,0,0.5,0
4026,199511,W. Lautoa,Wesley Lautoa,31,New Caledonia,Oceania,Europe Tier 1,1,2,2300000,10000,Left,1,3,56,36,54,43,70,76,"Defensive Midfield,Defense",3025,0,0,0.400000006,11,1,1.5,0
4028,194089,C. Moritz,Christoph Moritz,29,Germany,Europe,Europe Tier 3,3,10,2300000,10000,Right,1,3,60,59,69,71,70,70,Midfield (Attacking/Defensive),552,1,0,0.200000003,0,0,0.5,1
4030,228961,M. Pittón,Mauro Rodolfo Pittón,24,Argentina,South America,South America,8,9,2300000,10000,Right,1,3,68,61,65,69,70,70,Defensive Midfield,2038,3,2,1,3,0,1.700000048,0
4032,234458,C. Quintana,Carlos Gustavo David Quintana,31,Argentina,South America,South America,5,4,2300000,9000,Left,1,3,49,32,49,48,70,79,Defense,900,1,0,0.600000024,2,0,5.599999905,1
4035,215111,G. Verón,Gonzalo Verón,29,Argentina,South America,South America,8,9,2300000,9000,Right,1,3,81,67,65,71,36,61,"Attacking Midfield,Forward",469,0,2,1.299999952,0,0,1.600000024,0
4037,199829,Timor,David Timor Copoví,29,Spain,Europe,Europe Tier 1,2,5,3.00E+06,15000,Left,1,3,53,60,72,64,68,77,"Defensive Midfield,Defense",164,0,0,1,0,0,4,0
4038,229011,K. N'Doram,Kévin N'Doram,23,France,Europe,Europe Tier 1,6,8,2300000,9000,Right,1,2,56,33,60,62,71,71,Defensive Midfield,284,0,0,1.299999952,2,0,1.5,0
4039,217845,A. Hjulsager,Andrew Hjulsager,24,Denmark,Europe,Europe Tier 3,2,7,2300000,8000,Right,1,3,75,65,68,72,58,70,Midfield (Attacking/Defensive),350,0,3,0.100000001,1,0,0.100000001,0
4041,246203,S. Plaza,Stiven Plaza,20,Ecuador,South America,Europe Tier 1,1,2,2300000,8000,Right,1,3,85,65,53,66,26,73,Forward,36,0,0,0,0,0,0,0
4045,237122,T. Guidara,Tomás Guidara,23,Argentina,South America,South America,5,5,2300000,7000,Right,1,2,78,40,58,70,66,78,Defense,1950,0,0,0.200000003,4,0,2,2
4046,190738,H. Nielsen,Håvard Kallevik Nielsen,25,Norway,Europe,Europe Tier 3,1,5,2300000,7000,Right,1,4,67,70,62,69,41,68,"Attacking Midfield,Forward",1131,4,0,1.700000048,0,0,2.599999905,0
4048,192904,G. Kashia,Guram Kashia,31,Georgia,Europe,North America,2,3,2300000,6000,Right,1,3,43,27,56,55,71,79,Defense,1905,0,0,0.400000006,2,0,1.899999976,0
4050,186887,A. Jansen,Anco Jansen,30,Netherlands,Europe,Europe Tier 2,1,2,2300000,6000,Right,1,2,66,69,72,70,45,77,"Attacking Midfield,Forward",2403,5,7,2.200000048,7,0,0.699999988,2
4059,227903,M. Romero,Maximiliano Romero,20,Argentina,South America,Europe Tier 2,5,10,2300000,7000,Right,1,5,76,70,49,65,27,69,Forward,20,0,0,2,0,0,0,0
4060,224423,M. Wittek,Maximilian Wittek,23,Germany,Europe,Europe Tier 3,1,5,2200000,5000,Left,1,2,78,62,65,69,65,68,"Defensive Midfield,Defense",1886,0,4,1.5,8,0,1.399999976,2
4062,222461,Rochinha,Diogo Filipe Rocha Costa,24,Portugal,Europe,Europe Tier 2,3,7,3.00E+06,7000,Right,1,3,78,63,64,73,40,48,"Attacking Midfield,Forward",1916,3,1,2.599999964,6,0,1.399999976,1
4064,214025,C. Higuita,Cristian Andrés Higuita Beltrán,25,Colombia,South America,North America,5,6,2300000,5000,Right,1,3,73,57,64,66,66,79,Midfield (Attacking/Defensive),648,0,0,0.699999988,5,0,0.600000024,0
4068,246469,A. Urzi,Agustín Urzi,19,Argentina,South America,South America,4,5,3800000,5000,Right,1,2,88,59,59,73,36,52,Attacking Midfield,669,2,1,1.600000024,2,0,1,2
4070,246145,I. Aliseda,Ignacio Aliseda,19,Argentina,South America,South America,3,6,2300000,5000,Right,1,4,85,58,62,75,39,53,Attacking Midfield,682,1,1,0.899999976,1,0,0.5,0
4077,238049,P. Pomykal,Paxton Pomykal,19,United States,North America,North America,2,6,2300000,3000,Left,1,3,74,58,68,68,54,63,Attacking Midfield,1922,2,2,1.200000048,4,0,0.699999988,2
4078,192636,David Simão,David Martins Simão,29,Portugal,Europe,Europe Tier 3,2,6,2300000,1000,Left,1,3,65,67,72,71,62,69,Defensive Midfield,1170,1,0,0.899999976,6,0,0.600000024,0
4082,149185,F. Magnanelli,Francesco Magnanelli,34,Italy,Europe,Europe Tier 1,3,5,2200000,40000,Right,2,3,62,55,68,62,76,68,Defensive Midfield,1859,0,0,0.300000012,3,1,0.699999988,1
4084,191089,C. Wickham,Connor Wickham,26,England,Europe,Europe Tier 1,2,3,2200000,30000,Right,1,3,49,72,61,65,30,71,"Attacking Midfield,Forward",61,0,1,0.800000012,0,0,1.200000048,0
4085,198489,J. McClean,James McClean,30,Republic of Ireland,Europe,Europe Tier 3,1,7,2200000,20000,Left,2,2,73,66,69,73,58,75,"Defensive Midfield,Defense",2949,3,6,1.600000024,11,0,1.899999976,1
4088,201887,D. Johnson,Daniel Johnson,26,Jamaica,North America,Europe Tier 3,1,5,3900000,20000,Left,1,3,75,67,69,71,51,65,Midfield (Attacking/Defensive),2475,6,5,0.899999976,8,0,0.5,0
4089,210548,L. Capezzi,Leonardo Capezzi,24,Italy,Europe,Europe Tier 1,3,5,2200000,5000,Right,1,2,48,59,70,66,59,60,Midfield (Attacking/Defensive),776,0,0,1,4,0,0.600000024,0
4094,245535,A. Parmak,Abdulkadir Parmak,24,Turkey,Europe,Europe Tier 2,5,6,3.00E+06,15000,Right,1,4,76,66,68,72,68,65,Defensive Midfield,1242,2,2,0.800000012,4,0,0.5,1
4095,240342,H. Duljevic,Haris Duljevic,25,Bosnia Herzegovina,Europe,Europe Tier 1,1,3,2200000,15000,Right,1,3,83,58,64,77,43,72,"Attacking Midfield,Forward",1505,1,3,1.700000048,2,0,0.400000006,1
4098,225147,C. Roberts,Connor Roberts,23,Wales,Europe,Europe Tier 3,1,6,2200000,10000,Right,1,4,69,38,62,66,68,66,"Defensive Midfield,Defense",3956,5,1,0.899999976,3,0,0.899999976,1
4099,233785,R. Bormuth,Robin Bormuth,23,Germany,Europe,Europe Tier 1,1,2,2200000,10000,Right,1,3,72,25,39,48,69,74,Defense,615,0,0,0,2,0,1.399999976,0
4101,229487,L. Klünter,Lukas Klünter,23,Germany,Europe,Europe Tier 1,4,5,2200000,10000,Right,1,3,87,48,56,67,67,65,"Defensive Midfield,Defense",595,0,0,0.5,1,1,0.800000012,0
4102,241049,Gorosabel,Andoni Gorosabel Espinosa,22,Spain,Europe,Europe Tier 1,3,5,2200000,10000,Right,1,3,64,41,58,60,70,57,Defense,456,0,0,0.300000012,0,0,1,0
4104,207887,F. Schnellhardt,Fabian Schnellhardt,25,Germany,Europe,Europe Tier 3,1,6,2200000,10000,Left,1,3,78,62,67,72,63,73,Midfield (Attacking/Defensive),2835,0,2,1.100000024,9,0,0.400000006,2
4106,186651,G. Vural,Güray Vural,31,Turkey,Europe,Europe Tier 2,1,3,2700000,10000,Left,1,3,82,69,65,75,66,64,"Defensive Midfield,Defense",2672,2,4,2.099999905,7,0,1.100000024,1
4107,223615,C. Chimino,Christian Chimino,31,Argentina,South America,South America,1,2,2200000,10000,Right,1,2,79,46,57,65,69,72,Defense,1756,0,2,0.400000006,8,0,1.899999976,1
4109,242041,M. Dräger,Mohamed Dräger,23,Tunisia,Africa,Europe Tier 1,2,2,2200000,10000,Right,1,3,86,60,59,69,65,62,Defense,2808,0,5,0.800000012,4,1,1.399999976,0
4110,219216,J. Windass,Josh Windass,25,England,Europe,Europe Tier 3,1,2,2200000,10000,Right,1,3,85,67,65,70,35,66,"Attacking Midfield,Forward",2677,5,2,1.600000024,6,0,0.400000006,1
4112,232692,G. Acosta,Guillermo Gastón Acosta,30,Argentina,South America,South America,2,6,2200000,10000,Right,1,3,73,69,68,73,59,72,"Defensive Midfield,Defense",1219,3,4,1.699999958,2,1,1.799999952,3
4114,223030,A. Kara,Aytaç Kara,26,Turkey,Europe,Europe Tier 2,3,4,2200000,9000,Right,1,3,60,68,68,65,64,82,Midfield (Attacking/Defensive),2828,6,1,2.099999905,12,0,2,4
4115,239136,N. Cozza,Nicolas Cozza,20,France,Europe,Europe Tier 1,2,6,2200000,10000,Left,1,3,76,36,61,63,69,71,Defense,986,0,1,0,0,0,1.299999952,0
4117,217844,Djavan,Djavan da Silva Ferreira,31,Brazil,South America,Europe Tier 2,1,4,2200000,9000,Left,1,3,74,48,63,71,69,77,Defense,1963,0,3,0.100000001,6,0,1.200000048,2
4120,182440,R. Kruse,Robbie Kruse,30,Australia,Oceania,Asia Pacific,5,10,2200000,8000,Right,1,2,77,69,66,70,40,58,"Attacking Midfield,Forward",1092,1,2,1.600000024,2,0,0.699999988,0
4122,221456,R. Burke,Reece Burke,22,England,Europe,Europe Tier 3,1,4,2200000,7000,Right,1,3,68,36,50,57,70,69,Defense,2783,0,0,0.400000006,2,0,3.400000095,1
4124,231110,P. Erras,Patrick Erras,24,Germany,Europe,Europe Tier 3,1,9,2200000,7000,Right,1,3,35,42,60,46,69,72,"Defensive Midfield,Defense",1219,0,1,0.400000006,1,0,2.400000095,0
4126,240943,B. Aouacheria,Bilel Aouacheria,25,France,Europe,Europe Tier 2,1,4,2200000,8000,Right,1,3,72,67,64,74,38,69,"Attacking Midfield,Forward",914,1,0,0.699999988,2,0,0.400000006,0
4127,216097,Idris,Idrissa Mandiang,34,Senegal,Africa,Europe Tier 3,1,4,2200000,7000,Right,1,2,48,52,61,63,74,83,Defensive Midfield,1302,0,0,0.300000012,5,1,3,0
4129,227900,N. Tripichio,Nicolás Tripichio,23,Argentina,South America,South America,3,6,2200000,7000,Right,1,3,83,47,62,70,64,69,Defense,876,0,0,0.100000001,2,0,1.399999976,0
4134,242081,A. Almendra,Agustín Almendra,19,Argentina,South America,South America,9,10,1900000,6000,Right,1,2,65,57,67,69,59,61,Defensive Midfield,1074,1,1,1.100000024,2,0,0.600000024,0
4139,231212,E. Rolón,Esteban Rolón,24,Argentina,South America,Europe Tier 3,2,10,2200000,5000,Right,1,3,65,53,66,66,67,65,Defensive Midfield,1043,0,0,0.400000006,9,0,0.5,0
4141,224591,Y. Bodiger,Yann Bodiger,24,France,Europe,Europe Tier 3,1,5,2200000,5000,Left,1,3,53,57,68,63,67,70,Defensive Midfield,12,0,0,0,0,0,0,0
4144,214000,Y. Reyna,José Yordy Reyna Serna,25,Peru,South America,North America,2,5,2900000,6000,Right,1,4,88,66,62,75,36,64,"Attacking Midfield,Forward",1991,7,1,2.400000095,5,0,0.400000006,1
4145,192329,N. Obiora,Nwankwo Emeka Obiora,27,Nigeria,Africa,Europe Tier 3,1,4,2200000,5000,Right,1,3,65,46,57,62,67,87,Defensive Midfield,1135,3,0,0.600000024,5,0,1,0
4148,243976,Catena,Alejandro Catena Marugán,24,Spain,Europe,Europe Tier 1,1,2,2200000,4000,Right,1,3,63,33,48,47,70,71,Defense,177,0,0,1.5,1,0,3,0
4166,206006,E. Alioski,Ezgjan Alioski,27,FYR Macedonia,Europe,Europe Tier 3,1,9,2100000,30000,Left,1,2,82,70,67,69,64,72,"Defensive Midfield,Defense",3667,7,5,1.700000048,9,0,1.799999952,1
4167,177134,D. Ba,Demba Ba,34,Senegal,Africa,Europe Tier 2,5,8,2100000,30000,Right,3,3,70,73,68,68,45,70,Forward,86,2,0,0.800000012,0,0,0.600000024,0
4168,183284,A. Chedjou,Aurélien Chedjou,34,Cameroon,Africa,Europe Tier 3,1,2,2100000,15000,Right,3,3,65,49,60,62,73,74,"Defensive Midfield,Defense",2324,1,0,0.699999988,4,0,2.200000048,1
4169,189403,N. Baker,Nathan Baker,28,England,Europe,Europe Tier 3,1,7,2100000,30000,Left,1,2,52,34,42,38,70,77,Defense,925,0,0,0.300000012,0,0,3.400000095,0
4170,223402,E. Tasdemir,Emre Tasdemir,23,Turkey,Europe,Europe Tier 2,7,10,2100000,20000,Left,1,3,85,59,64,73,66,58,"Defensive Midfield,Defense",379,0,0,0.400000006,3,0,1,0
4171,243237,L. Pellegrini,Luca Pellegrini,20,Italy,Europe,Europe Tier 1,1,4,2100000,10000,Left,1,3,76,35,58,67,65,56,Defense,941,0,1,0.200000003,2,1,0.800000012,0
4172,163761,C. Davies,Curtis  Davies,34,England,Europe,Europe Tier 3,1,8,1500000,20000,Right,2,3,52,38,46,53,75,71,Defense,275,0,0,0,0,0,2.799999952,0
4174,199027,J. Robinson,Jack Robinson,25,England,Europe,Europe Tier 3,1,6,2.00E+06,20000,Left,1,3,72,40,60,63,71,66,"Defensive Midfield,Defense",3224,2,2,0.400000006,11,1,3.200000048,1
4175,215374,S. Hogan,Scott Hogan,27,Republic of Ireland,Europe,Europe Tier 1,2,2,2100000,20000,Right,1,3,85,63,52,70,30,59,Forward,435,2,1,1.299999952,0,0,0.300000012,0
4177,197777,J. Sala,Jacopo Sala,27,Italy,Europe,Europe Tier 1,1,1,2100000,9000,Right,1,4,69,61,69,71,70,70,"Defensive Midfield,Defense",1517,0,1,0.400000006,5,0,0.5,0
4178,214763,P. Goltz,Paolo Duval Goltz,34,Argentina,South America,South America,9,10,2100000,20000,Right,1,3,51,56,62,58,72,80,Defense,894,0,1,0.100000001,4,0,2.299999952,0
4179,146963,J. Pinola,Javier Horacio Pinola,36,Argentina,South America,South America,9,10,2100000,15000,Left,2,3,68,53,68,68,77,77,Defense,1535,0,0,0.400000006,5,0,2.400000095,0
4180,159175,A. Romao,Jacques-Alaixys Romao,35,Togo,Africa,Europe Tier 1,1,4,2400000,20000,Right,2,3,53,55,65,69,75,79,"Defensive Midfield,Defense",3165,0,3,0.400000006,8,1,1.799999952,2
4181,236045,Reinildo,Reinildo Isnard Mandava,25,Mozambique,Africa,Europe Tier 1,4,8,2100000,15000,Left,1,3,75,52,59,70,67,68,"Defensive Midfield,Defense",1315,0,0,0.100000001,3,0,2.900000036,1
4186,190576,M. Caruzzo,Matías Nicolás Caruzzo,34,Argentina,South America,South America,4,7,2100000,15000,Right,1,3,45,36,58,50,73,77,Defense,1620,1,0,0.400000006,3,0,2.200000048,1
4187,221890,J. Fulton,Jay Fulton,25,Scotland,Europe,Europe Tier 3,1,6,2100000,15000,Right,1,3,65,54,64,66,68,73,Defensive Midfield,1914,2,1,0.800000012,2,0,0.899999976,2
4188,768,Felipe,Felipe Dias da Silva dal Belo,34,Brazil,South America,Europe Tier 1,1,1,2100000,10000,Left,2,3,34,35,51,52,78,59,Defense,2364,3,2,0.5,13,0,1.700000048,0
4189,191910,Kim Shin Wook,Kim Shin Wook,31,Korea Republic,Asia,Asia Pacific,3,5,3600000,15000,Right,2,3,55,70,62,63,45,79,Forward,945,9,2,3.299999952,2,0,7.199999809,2
4190,192370,M. Formica,Mauro Abel Fórmica,31,Argentina,South America,South America,6,7,2100000,10000,Right,1,3,72,68,69,73,33,56,Midfield (Attacking/Defensive),1584,2,1,2.099999905,2,0,1.5,0
4193,221791,R. Kurzawa,Rafal Kurzawa,26,Poland,Europe,Europe Tier 3,1,2,2100000,10000,Left,1,2,57,65,72,71,61,57,Midfield (Attacking/Defensive),232,1,0,0.200000003,0,0,0.600000024,0
4194,193549,S. Hutchinson,Shaun Hutchinson,28,England,Europe,Europe Tier 3,1,3,2100000,10000,Right,1,3,54,29,51,55,70,80,Defense,2149,1,0,0.699999988,6,0,6.099999905,2
4199,168585,R. Vlaar,Ron Vlaar,34,Netherlands,Europe,Europe Tier 2,3,8,2100000,10000,Right,2,4,31,57,57,52,75,77,Defense,2392,2,0,0.600000024,3,0,2.400000095,0
4200,189558,B. Salamon,Bartosz Salamon,28,Poland,Europe,Europe Tier 1,1,1,2100000,10000,Right,1,3,43,46,58,56,71,69,Defense,1724,0,0,0.600000024,3,0,2.299999952,1
4201,201136,M. Colin,Maxime Colin,27,France,Europe,Europe Tier 3,1,4,2100000,10000,Right,1,4,75,33,62,69,70,74,"Defensive Midfield,Defense",3793,0,2,0.200000003,3,0,1.399999976,0
